codigo_distrito,distrito,codigo_concelho,concelho,codigo_freguesia,freguesia,eleitores
14,Santarém,1402,Alcanena,140206,Minde,48607
14,Santarém,1402,Alcanena,140207,Moitas Venda,34706
14,Santarém,1402,Alcanena,140208,Monsanto,2673
14,Santarém,1402,Alcanena,140209,Serra de Santo António,43580
14,Santarém,1402,Alcanena,140211,União das freguesias de Alcanena e Vila Moreira,22270
14,Santarém,1402,Alcanena,140212,"União das freguesias de Malhou, Louriceira e Espinheiro",40703
14,Santarém,1403,Almeirim,140301,Almeirim,8788
14,Santarém,1403,Almeirim,140302,Benfica do Ribatejo,39341
14,Santarém,1403,Almeirim,140303,Fazendas de Almeirim,24888
14,Santarém,1403,Almeirim,140304,Raposa,10309
14,Santarém,1404,Alpiarça,140401,Alpiarça,10833
14,Santarém,1405,Benavente,140501,Benavente,12051
14,Santarém,1405,Benavente,140502,Samora Correia,45606
14,Santarém,1405,Benavente,140503,Santo Estêvão,41142
14,Santarém,1405,Benavente,140504,Barrosa,11048
14,Santarém,1406,Cartaxo,140604,Pontével,47463
14,Santarém,1406,Cartaxo,140605,Valada,28883
14,Santarém,1406,Cartaxo,140607,Vila Chã de Ourique,3063
14,Santarém,1406,Cartaxo,140608,Vale da Pedra,27126
14,Santarém,1406,Cartaxo,140609,União das freguesias do Cartaxo e Vale da Pinta,24074
14,Santarém,1406,Cartaxo,140610,União das freguesias de Ereira e Lapa,44526
14,Santarém,1407,Chamusca,140704,Ulme,47358
14,Santarém,1407,Chamusca,140705,Vale de Cavalos,15766
14,Santarém,1407,Chamusca,140707,Carregueira,29311
14,Santarém,1407,Chamusca,140708,União das freguesias da Chamusca e Pinheiro Grande,40215
14,Santarém,1407,Chamusca,140709,União das freguesias de Parreira e Chouto,18873
14,Santarém,1408,Constância,140801,Constância,49508
14,Santarém,1408,Constância,140802,Montalvo,49256
14,Santarém,1408,Constância,140803,Santa Margarida da Coutada,29620
14,Santarém,1409,Coruche,140902,Couço,15535
14,Santarém,1409,Coruche,140903,São José da Lamarosa,35196
14,Santarém,1409,Coruche,140905,Branca,15874
14,Santarém,1409,Coruche,140907,Biscainho,20481
14,Santarém,1409,Coruche,140908,Santana do Mato,30937
14,Santarém,1409,Coruche,140909,"União das freguesias de Coruche, Fajarda e Erra",12915
14,Santarém,1410,Entroncamento,141001,São João Baptista,24306
14,Santarém,1410,Entroncamento,141002,Nossa Senhora de Fátima,44653
14,Santarém,1411,Ferreira do Zêzere,141101,Águas Belas,37583
14,Santarém,1411,Ferreira do Zêzere,141103,Beco,29074
14,Santarém,1411,Ferreira do Zêzere,141104,Chãos,30456
14,Santarém,1411,Ferreira do Zêzere,141106,Ferreira do Zêzere,18666
14,Santarém,1411,Ferreira do Zêzere,141107,Igreja Nova do Sobral,25226
14,Santarém,1411,Ferreira do Zêzere,141110,Nossa Senhora do Pranto,33158
14,Santarém,1411,Ferreira do Zêzere,141111,União das freguesias de Areias e Pias,34767
14,Santarém,1412,Golegã,141201,Azinhaga,27637
14,Santarém,1412,Golegã,141202,Golegã,10820
14,Santarém,1412,Golegã,141203,Pombalinho,13287
14,Santarém,1413,Mação,141302,Amêndoa,39827
14,Santarém,1413,Mação,141303,Cardigos,9270
14,Santarém,1413,Mação,141304,Carvoeiro,16584
14,Santarém,1413,Mação,141305,Envendos,3619
14,Santarém,1413,Mação,141307,Ortiga,42220
14,Santarém,1413,Mação,141309,"União das freguesias de Mação, Penhascoso e Aboboreira",31695
14,Santarém,1414,Rio Maior,141401,Alcobertas,24527
14,Santarém,1414,Rio Maior,141402,Arrouquelas,36542
14,Santarém,1414,Rio Maior,141405,Fráguas,6923
14,Santarém,1414,Rio Maior,141408,Rio Maior,46822
14,Santarém,1414,Rio Maior,141410,Asseiceira,34010
14,Santarém,1414,Rio Maior,141411,São Sebastião,8370
14,Santarém,1414,Rio Maior,141415,União das freguesias de Azambujeira e Malaqueijo,18881
14,Santarém,1414,Rio Maior,141416,União das freguesias de Marmeleira e Assentiz,5696
14,Santarém,1414,Rio Maior,141417,União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões,10706
14,Santarém,1414,Rio Maior,141418,União das freguesias de São João da Ribeira e Ribeira de São João,18077
14,Santarém,1415,Salvaterra de Magos,141502,Marinhais,29646
14,Santarém,1415,Salvaterra de Magos,141503,Muge,33843
14,Santarém,1415,Salvaterra de Magos,141507,União das freguesias de Glória do Ribatejo e Granho,9856
14,Santarém,1415,Salvaterra de Magos,141508,União das freguesias de Salvaterra de Magos e Foros de Salvaterra,28870
14,Santarém,1416,Santarém,141601,Abitureiras,6210
14,Santarém,1416,Santarém,141602,Abrã,14751
14,Santarém,1416,Santarém,141604,Alcanede,29765
14,Santarém,1416,Santarém,141605,Alcanhões,23110
14,Santarém,1416,Santarém,141606,Almoster,1947
14,Santarém,1416,Santarém,141607,Amiais de Baixo,27390
14,Santarém,1416,Santarém,141608,Arneiro das Milhariças,3690
14,Santarém,1416,Santarém,141613,Moçarria,26182
14,Santarém,1416,Santarém,141614,Pernes,33099
14,Santarém,1416,Santarém,141616,Póvoa da Isenta,24707
14,Santarém,1416,Santarém,141625,Vale de Santarém,15651
14,Santarém,1416,Santarém,141628,Gançaria,25507
14,Santarém,1416,Santarém,141629,"União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém",5548
14,Santarém,1416,Santarém,141630,União das freguesias de Azoia de Cima e Tremês,24770
14,Santarém,1416,Santarém,141631,União das freguesias de Casével e Vaqueiros,14915
14,Santarém,1416,Santarém,141632,União das freguesias de Romeira e Várzea,2047
14,Santarém,1416,Santarém,141633,"União das freguesias de Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",21085
14,Santarém,1416,Santarém,141634,União das freguesias de São Vicente do Paul e Vale de Figueira,6693
14,Santarém,1417,Sardoal,141701,Alcaravela,47038
14,Santarém,1417,Sardoal,141702,Santiago de Montalegre,42795
14,Santarém,1417,Sardoal,141703,Sardoal,22173
14,Santarém,1417,Sardoal,141704,Valhascos,9771
14,Santarém,1418,Tomar,141802,Asseiceira,9217
14,Santarém,1418,Tomar,141804,Carregueiros,2710
14,Santarém,1418,Tomar,141808,Olalhas,19000
14,Santarém,1418,Tomar,141809,Paialvo,31162
14,Santarém,1418,Tomar,141813,São Pedro de Tomar,45817
14,Santarém,1418,Tomar,141814,Sabacheira,9295
14,Santarém,1418,Tomar,141817,União das freguesias de Além da Ribeira e Pedreira,49931
14,Santarém,1418,Tomar,141818,União das freguesias de Casais e Alviobeira,46438
14,Santarém,1418,Tomar,141819,União das freguesias de Madalena e Beselga,30943
14,Santarém,1418,Tomar,141820,União das freguesias de Serra e Junceira,29599
14,Santarém,1418,Tomar,141821,União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais,40527
14,Santarém,1419,Torres Novas,141902,Assentiz,544
14,Santarém,1419,Torres Novas,141904,Chancelaria,5392
14,Santarém,1419,Torres Novas,141909,Pedrógão,1445
14,Santarém,1419,Torres Novas,141910,Riachos,16972
14,Santarém,1419,Torres Novas,141916,Zibreira,14333
14,Santarém,1419,Torres Novas,141917,Meia Via,9998
14,Santarém,1419,Torres Novas,141918,"União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel",36166
14,Santarém,1419,Torres Novas,141919,União das freguesias de Olaia e Paço,47860
14,Santarém,1419,Torres Novas,141920,"União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago)",40103
14,Santarém,1419,Torres Novas,141921,"União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca",34788
14,Santarém,1420,Vila Nova da Barquinha,142001,Atalaia,27938
14,Santarém,1420,Vila Nova da Barquinha,142002,Praia do Ribatejo,7486
14,Santarém,1420,Vila Nova da Barquinha,142003,Tancos,19081
14,Santarém,1420,Vila Nova da Barquinha,142006,Vila Nova da Barquinha,15773
14,Santarém,1421,Ourém,142101,Alburitel,19936
14,Santarém,1421,Ourém,142102,Atouguia,8185
14,Santarém,1421,Ourém,142104,Caxarias,3329
14,Santarém,1421,Ourém,142105,Espite,15826
14,Santarém,1421,Ourém,142106,Fátima,27713
14,Santarém,1421,Ourém,142111,Nossa Senhora das Misericórdias,42074
14,Santarém,1421,Ourém,142113,Seiça,41016
14,Santarém,1421,Ourém,142114,Urqueira,30157
14,Santarém,1421,Ourém,142115,Nossa Senhora da Piedade,4316
14,Santarém,1421,Ourém,142119,"União das freguesias de Freixianda, Ribeira do Fárrio e Formigais",7465
14,Santarém,1421,Ourém,142120,União das freguesias de Gondemaria e Olival,32956
14,Santarém,1421,Ourém,142121,União das freguesias de Matas e Cercal,39307
14,Santarém,1421,Ourém,142122,União das freguesias de Rio de Couros e Casal dos Bernardos,35330
15,Setúbal,1501,Alcácer do Sal,150104,Torrão,1277
15,Setúbal,1501,Alcácer do Sal,150105,São Martinho,41615
15,Setúbal,1501,Alcácer do Sal,150106,Comporta,33975
15,Setúbal,1501,Alcácer do Sal,150107,União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,37886
15,Setúbal,1502,Alcochete,150201,Alcochete,16055
15,Setúbal,1502,Alcochete,150202,Samouco,47290
15,Setúbal,1502,Alcochete,150203,São Francisco,9609
15,Setúbal,1503,Almada,150303,Costa da Caparica,19288
15,Setúbal,1503,Almada,150312,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",28330
15,Setúbal,1503,Almada,150313,União das freguesias de Caparica e Trafaria,302
15,Setúbal,1503,Almada,150314,União das freguesias de Charneca de Caparica e Sobreda,40492
15,Setúbal,1503,Almada,150315,União das freguesias de Laranjeiro e Feijó,23322
15,Setúbal,1504,Barreiro,150407,Santo António da Charneca,15965
15,Setúbal,1504,Barreiro,150409,"União das freguesias de Alto do Seixalinho, Santo André e Verderena",37599
15,Setúbal,1504,Barreiro,150410,União das freguesias de Barreiro e Lavradio,27500
15,Setúbal,1504,Barreiro,150411,União das freguesias de Palhais e Coina,12475
15,Setúbal,1505,Grândola,150501,Azinheira dos Barros e São Mamede do Sádão,43740
15,Setúbal,1505,Grândola,150503,Melides,43992
15,Setúbal,1505,Grândola,150505,Carvalhal,5810
15,Setúbal,1505,Grândola,150506,União das freguesias de Grândola e Santa Margarida da Serra,34507
15,Setúbal,1506,Moita,150601,Alhos Vedros,23832
15,Setúbal,1506,Moita,150603,Moita,4635
15,Setúbal,1506,Moita,150607,União das freguesias de Baixa da Banheira e Vale da Amoreira,34675
15,Setúbal,1506,Moita,150608,União das freguesias de Gaio-Rosário e Sarilhos Pequenos,35856
15,Setúbal,1507,Montijo,150701,Canha,33448
15,Setúbal,1507,Montijo,150704,Sarilhos Grandes,33467
15,Setúbal,1507,Montijo,150709,União das freguesias de Atalaia e Alto Estanqueiro-Jardia,36516
15,Setúbal,1507,Montijo,150710,União das freguesias de Montijo e Afonsoeiro,1532
15,Setúbal,1507,Montijo,150711,União das freguesias de Pegões,25788
15,Setúbal,1508,Palmela,150802,Palmela,31010
15,Setúbal,1508,Palmela,150803,Pinhal Novo,3053
15,Setúbal,1508,Palmela,150804,Quinta do Anjo,41859
15,Setúbal,1508,Palmela,150806,União das freguesias de Poceirão e Marateca,25554
15,Setúbal,1509,Santiago do Cacém,150901,Abela,24664
15,Setúbal,1509,Santiago do Cacém,150902,Alvalade,16823
15,Setúbal,1509,Santiago do Cacém,150903,Cercal,49176
15,Setúbal,1509,Santiago do Cacém,150904,Ermidas-Sado,1264
15,Setúbal,1509,Santiago do Cacém,150907,Santo André,23602
15,Setúbal,1509,Santiago do Cacém,150910,São Francisco da Serra,4627
15,Setúbal,1509,Santiago do Cacém,150912,"União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",22796
15,Setúbal,1509,Santiago do Cacém,150913,União das freguesias de São Domingos e Vale de Água,16002
15,Setúbal,1510,Seixal,151002,Amora,48234
15,Setúbal,1510,Seixal,151005,Corroios,43263
15,Setúbal,1510,Seixal,151006,Fernão Ferro,41373
15,Setúbal,1510,Seixal,151007,"União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",6993
15,Setúbal,1511,Sesimbra,151101,Sesimbra (Castelo),38335
15,Setúbal,1511,Sesimbra,151102,Sesimbra (Santiago),48381
15,Setúbal,1511,Sesimbra,151103,Quinta do Conde,49789
15,Setúbal,1512,Setúbal,151205,Setúbal (São Sebastião),21991
15,Setúbal,1512,Setúbal,151207,Gâmbia-Pontes-Alto da Guerra,8943
15,Setúbal,1512,Setúbal,151208,Sado,3105
15,Setúbal,1512,Setúbal,151209,União das freguesias de Azeitão (São Lourenço e São Simão),23288
15,Setúbal,1512,Setúbal,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",35983
15,Setúbal,1513,Sines,151301,Sines,22387
15,Setúbal,1513,Sines,151302,Porto Covo,42326
16,Viana do Castelo,1601,Arcos de Valdevez,160101,Aboim das Choças,11674
16,Viana do Castelo,1601,Arcos de Valdevez,160102,Aguiã,45071
16,Viana do Castelo,1601,Arcos de Valdevez,160104,Ázere,30649
16,Viana do Castelo,1601,Arcos de Valdevez,160105,Cabana Maior,45773
16,Viana do Castelo,1601,Arcos de Valdevez,160106,Cabreiro,31561
16,Viana do Castelo,1601,Arcos de Valdevez,160108,Cendufe,41601
16,Viana do Castelo,1601,Arcos de Valdevez,160109,Couto,12145
16,Viana do Castelo,1601,Arcos de Valdevez,160113,Gavieira,9037
16,Viana do Castelo,1601,Arcos de Valdevez,160115,Gondoriz,4335
16,Viana do Castelo,1601,Arcos de Valdevez,160121,Miranda,47126
16,Viana do Castelo,1601,Arcos de Valdevez,160122,Monte Redondo,30194
16,Viana do Castelo,1601,Arcos de Valdevez,160123,Oliveira,2623
16,Viana do Castelo,1601,Arcos de Valdevez,160124,Paçô,19431
16,Viana do Castelo,1601,Arcos de Valdevez,160125,Padroso,13411
16,Viana do Castelo,1601,Arcos de Valdevez,160128,Prozelo,3070
16,Viana do Castelo,1601,Arcos de Valdevez,160130,Rio Frio,13272
16,Viana do Castelo,1601,Arcos de Valdevez,160131,Rio de Moinhos,2946
16,Viana do Castelo,1601,Arcos de Valdevez,160133,Sabadim,20882
16,Viana do Castelo,1601,Arcos de Valdevez,160142,Jolda (São Paio),20521
16,Viana do Castelo,1601,Arcos de Valdevez,160144,Senharei,33976
16,Viana do Castelo,1601,Arcos de Valdevez,160145,Sistelo,26298
16,Viana do Castelo,1601,Arcos de Valdevez,160146,Soajo,35788
16,Viana do Castelo,1601,Arcos de Valdevez,160149,Vale,31224
16,Viana do Castelo,1601,Arcos de Valdevez,160152,União das freguesias de Alvora e Loureda,16801
16,Viana do Castelo,1601,Arcos de Valdevez,160153,União das freguesias de Arcos de Valdevez (São Paio) e Giela,2599
16,Viana do Castelo,1601,Arcos de Valdevez,160154,"União das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada",49567
16,Viana do Castelo,1601,Arcos de Valdevez,160155,União das freguesias de Eiras e Mei,42595
16,Viana do Castelo,1601,Arcos de Valdevez,160156,União das freguesias de Grade e Carralcova,12724
16,Viana do Castelo,1601,Arcos de Valdevez,160157,União das freguesias de Guilhadeses e Santar,18950
16,Viana do Castelo,1601,Arcos de Valdevez,160158,União das freguesias de Jolda (Madalena) e Rio Cabrão,23594
16,Viana do Castelo,1601,Arcos de Valdevez,160159,União das freguesias de Padreiro (Salvador e Santa Cristina),3332
16,Viana do Castelo,1601,Arcos de Valdevez,160160,União das freguesias de Portela e Extremo,43174
16,Viana do Castelo,1601,Arcos de Valdevez,160161,União das freguesias de São Jorge e Ermelo,21953
16,Viana do Castelo,1601,Arcos de Valdevez,160162,União das freguesias de Souto e Tabaçô,18105
16,Viana do Castelo,1601,Arcos de Valdevez,160163,União das freguesias de Távora (Santa Maria e São Vicente),8357
16,Viana do Castelo,1601,Arcos de Valdevez,160164,"União das freguesias de Vilela, São Cosme e São Damião e Sá",24318
16,Viana do Castelo,1602,Caminha,160201,Âncora,28836
16,Viana do Castelo,1602,Caminha,160205,Argela,26415
16,Viana do Castelo,1602,Caminha,160209,Dem,48913
16,Viana do Castelo,1602,Caminha,160211,Lanhelas,29018
16,Viana do Castelo,1602,Caminha,160214,Riba de Âncora,25539
16,Viana do Castelo,1602,Caminha,160215,Seixas,22419
16,Viana do Castelo,1602,Caminha,160217,Vila Praia de Âncora,12443
16,Viana do Castelo,1602,Caminha,160218,Vilar de Mouros,32719
16,Viana do Castelo,1602,Caminha,160220,Vile,45555
16,Viana do Castelo,1602,Caminha,160221,"União das freguesias de Arga (Baixo, Cima e São João)",32805
16,Viana do Castelo,1602,Caminha,160222,União das freguesias de Caminha (Matriz) e Vilarelho,24274
16,Viana do Castelo,1602,Caminha,160223,União das freguesias de Gondar e Orbacém,34231
16,Viana do Castelo,1602,Caminha,160224,União das freguesias de Moledo e Cristelo,17679
16,Viana do Castelo,1602,Caminha,160225,União das freguesias de Venade e Azevedo,5614
16,Viana do Castelo,1603,Melgaço,160301,Alvaredo,47850
16,Viana do Castelo,1603,Melgaço,160304,Cousso,28020
16,Viana do Castelo,1603,Melgaço,160305,Cristoval,5372
16,Viana do Castelo,1603,Melgaço,160307,Fiães,28420
16,Viana do Castelo,1603,Melgaço,160308,Gave,39682
16,Viana do Castelo,1603,Melgaço,160311,Paderne,12026
16,Viana do Castelo,1603,Melgaço,160313,Penso,35948
16,Viana do Castelo,1603,Melgaço,160317,São Paio,19452
16,Viana do Castelo,1603,Melgaço,160319,União das freguesias de Castro Laboreiro e Lamas de Mouro,21250
16,Viana do Castelo,1603,Melgaço,160320,União das freguesias de Chaviães e Paços,6923
16,Viana do Castelo,1603,Melgaço,160321,União das freguesias de Parada do Monte e Cubalhão,5447
16,Viana do Castelo,1603,Melgaço,160322,União das freguesias de Prado e Remoães,21690
16,Viana do Castelo,1603,Melgaço,160323,União das freguesias de Vila e Roussas,43514
16,Viana do Castelo,1604,Monção,160401,Abedim,19575
16,Viana do Castelo,1604,Monção,160404,Barbeita,20286
16,Viana do Castelo,1604,Monção,160405,Barroças e Taias,29423
16,Viana do Castelo,1604,Monção,160406,Bela,39693
16,Viana do Castelo,1604,Monção,160407,Cambeses,47232
16,Viana do Castelo,1604,Monção,160410,Lara,28125
16,Viana do Castelo,1604,Monção,160411,Longos Vales,11121
16,Viana do Castelo,1604,Monção,160415,Merufe,45404
16,Viana do Castelo,1604,Monção,160418,Moreira,29291
16,Viana do Castelo,1604,Monção,160420,Pias,23238
16,Viana do Castelo,1604,Monção,160421,Pinheiros,29503
16,Viana do Castelo,1604,Monção,160422,Podame,2975
16,Viana do Castelo,1604,Monção,160423,Portela,47832
16,Viana do Castelo,1604,Monção,160424,Riba de Mouro,23305
16,Viana do Castelo,1604,Monção,160427,Segude,40494
16,Viana do Castelo,1604,Monção,160428,Tangil,28704
16,Viana do Castelo,1604,Monção,160431,Trute,18193
16,Viana do Castelo,1604,Monção,160434,União das freguesias de Anhões e Luzio,42108
16,Viana do Castelo,1604,Monção,160435,União das freguesias de Ceivães e Badim,3959
16,Viana do Castelo,1604,Monção,160436,União das freguesias de Mazedo e Cortes,5117
16,Viana do Castelo,1604,Monção,160437,"União das freguesias de Messegães, Valadares e Sá",44186
16,Viana do Castelo,1604,Monção,160438,União das freguesias de Monção e Troviscoso,41980
16,Viana do Castelo,1604,Monção,160439,"União das freguesias de Sago, Lordelo e Parada",26821
16,Viana do Castelo,1604,Monção,160440,União das freguesias de Troporiz e Lapela,24009
16,Viana do Castelo,1605,Paredes de Coura,160501,Agualonga,33825
16,Viana do Castelo,1605,Paredes de Coura,160503,Castanheira,49345
16,Viana do Castelo,1605,Paredes de Coura,160505,Coura,44725
16,Viana do Castelo,1605,Paredes de Coura,160507,Cunha,10684
16,Viana do Castelo,1605,Paredes de Coura,160510,Infesta,2240
16,Viana do Castelo,1605,Paredes de Coura,160513,Mozelos,9557
16,Viana do Castelo,1605,Paredes de Coura,160514,Padornelo,40017
16,Viana do Castelo,1605,Paredes de Coura,160515,Parada,44639
16,Viana do Castelo,1605,Paredes de Coura,160519,Romarigães,28916
16,Viana do Castelo,1605,Paredes de Coura,160520,Rubiães,2480
16,Viana do Castelo,1605,Paredes de Coura,160521,Vascões,8472
16,Viana do Castelo,1605,Paredes de Coura,160522,União das freguesias de Bico e Cristelo,4606
